"c.1..300...n_samples.."	"unlist.list_of_samples."
1525	0.99
1526	0.99
1527	0.273613228739374
1528	0.99
1529	0.36344387975571
1530	0.99
1531	0.99
1532	0.11001810216645
1533	0.99
1534	0.99
1535	0.723577558495789
1536	0.99
1537	0.706534882166588
1538	0.99
1539	0.633228210454175
1540	0.99
1541	0.99
1542	0.99
1543	0.844023476087376
1544	0.147181123351818
1545	0.99
1546	0.99
1547	0.0354370889688164
1548	0.99
1549	0.445662800000751
1550	0.0375555465368495
1551	0.99
1552	0.99
1553	0.015581492368133
1554	0.786166428043976
1555	0.99
1556	0.538319262935572
1557	0.99
1558	0.99
1559	0.286892780360823
1560	0.99
1561	0.342852816221095
1562	0.99
1563	0.803091529090953
1564	0.99
1565	0.818120611725743
1566	0.99
1567	0.99
1568	0.698328512743464
1569	0.99
1570	0.943990861893644
1571	0.210133952826913
1572	0.99
1573	0.454777172561728
1574	0.0502117970755565
1575	0.99
1576	0.99
1577	0.13689049088813
1578	0.534680839158363
1579	0.99
1580	0.048417960295805
1581	0.99
1582	0.99
1583	0.255349520941317
1584	0.99
1585	0.99
1586	0.124333430605774
1587	0.791103319258705
1588	0.99
1589	0.99
1590	0.99
1591	0.318617610019385
1592	0.99
1593	0.0516970869911095
1594	0.0850189312463698
1595	0.374263282583291
1596	0.029159174501419
1597	0.900880633176348
1598	0.99
1599	0.0432327144010371
1600	0.99
1601	0.0284574405005659
1602	0.230812772591369
1603	0.99
1604	0.012271826370955
1605	0.0643551306950593
1606	0.224796276455843
1607	0.0578315171370195
1608	0.025204052080667
1609	0.834624586690594
1610	0.358166854814875
1611	0.322706057928863
1612	0.0850927800906877
1613	0.693910414408692
1614	0.0239907784552421
1615	0.814742017175162
1616	0.342538770425221
1617	0.193734155910907
1618	0.295425872799431
1619	0.99
1620	0.0483208514688433
1621	0.983666249053008
1622	0.99
1623	0.72556221335388
1624	0.0947777647648138
1625	0.181897340644188
1626	0.99
1627	0.0601896849997709
1628	0.17268817489784
1629	0.99
1630	0.464694036327111
1631	0.0819721228313907
1632	0.99
1633	0.99
1634	0.99
1635	0.99
1636	0.99
1637	0.99
1638	0.99
1639	0.783113813519736
1640	0.99
1641	0.138198132905539
1642	0.99
1643	0.99
1644	0.0431998848018586
1645	0.99
1646	0.99
1647	0.99
1648	0.99
1649	0.99
1650	0.99
1651	0.99
1652	0.99
1653	0.0382943734790709
1654	0.0832369762590874
1655	0.99
1656	0.0871064365403812
1657	0.334339178265349
1658	0.99
1659	0.0157710547196196
1660	0.082603155429277
1661	0.99
1662	0.203919932638379
1663	0.954547075447549
1664	0.99
1665	0.103047993866929
1666	0.379095975642218
1667	0.99
1668	0.687097751326029
1669	0.193095906307667
1670	0.99
1671	0.644735590827443
1672	0.0560055013711489
1673	0.99
1674	0.524620168154173
1675	0.276408051539413
1676	0.99
1677	0.625142986867861
1678	0.0745366207120618
1679	0.99
1680	0.99
1681	0.99
1682	0.99
1683	0.99
1684	0.99
1685	0.99
1686	0.99
1687	0.99
1688	0.99
1689	0.99
1690	0.495586971793567
1691	0.99
1692	0.99
1693	0.112937802175742
1694	0.99
1695	0.99
1696	0.0207197495589932
1697	0.99
1698	0.99
1699	0.0579691294191012
1700	0.173950067417297
1701	0.0798662514990721
1702	0.0687495516885818
1703	0.188193579834357
1704	0.685958878994319
1705	0.00940663222939829
1706	0.254335983431289
1707	0.99
1708	0.0168056285915582
1709	0.32319189236068
1710	0.526861090045048
1711	0.0154152012752383
1712	0.100762047030397
1713	0.99
1714	0.0991897876283777
1715	0.0179117197184282
1716	0.99
1717	0.134384333402735
1718	0.99
1719	0.528661559293719
1720	0.256933788248858
1721	0.99
1722	0.99
1723	0.677513187602379
1724	0.164044278919723
1725	0.874739499915478
1726	0.0709735988405325
1727	0.0156090002146284
1728	0.148780713245265
1729	0.0569809579571214
1730	0.00444048995099481
1731	0.070378717554868
1732	0.141996164804282
1733	0.00028026143135572
1734	0.00172704479782014
1735	0.000281983447609049
1736	3.95762631159204e-05
1737	3.27987869243582e-05
1738	1.50684460232614e-05
1739	7.29348706532876e-07
1740	1.05687063129308e-05
1741	1.88224729176302e-07
1742	4.5688085043185e-10
1743	1.20660451836327e-07
1744	0.000254361060651661
1745	1.62664264752947e-06
1746	4.38654903776032e-07
1747	0.000982021679482726
1748	1.97376346002992e-05
1749	1.65907670477683e-06
1750	0.00325201099023496
1751	0.000320002896250364
1752	3.57258078472889e-05
1753	0.0534368987575309
1754	0.0104835365999314
1755	0.000987989020660502
1756	0.107326775075904
1757	0.357543782669821
1758	0.0104304473930461
1759	0.0367287338164838
1760	0.99
1761	0.149520613127911
1762	0.119072053037733
1763	0.99
1764	0.67040939261307
1765	0.0403421361229262
1766	0.511395260098653
1767	0.252510135447043
1768	0.0572376157178332
1769	0.99
1770	0.14057188217965
1771	0.0508242238817576
1772	0.29693056365568
1773	0.0220529869545247
1774	0.263148827512422
1775	0.99
1776	0.164882997161708
1777	0.391880318788852
1778	0.0694949771700101
1779	0.0230367562473814
1780	0.00612380960519928
1781	0.00412693971286303
1782	0.00113813802610991
1783	0.000163377418845224
1784	0.000740407852439211
1785	2.53279702435423e-05
1786	0.00045552369176315
1787	5.07460200722285e-05
1788	1.48387846128185e-05
1789	5.95740293385305e-06
1790	0.000342832646361611
1791	0.000113114151785295
1792	5.01950276194113e-11
1793	1.2486262872446e-11
1794	9.21017252118504e-11
1795	3.24141479433013e-07
1796	1.87801113582574e-08
1797	2.65497619277717e-06
1798	5.13108474194788e-06
1799	1.64327110158227e-05
1800	0.000386661723648127
1801	0.000239017504132386
1802	0.000665990329187484
1803	0.0011219091019689
1804	6.12209003216599e-10
1805	7.20097422351746e-10
1806	3.95199042962393e-09
1807	7.79893449843151e-07
1808	4.30648513414278e-06
1809	6.57734488684647e-07
1810	3.76170508928332e-06
1811	2.23956018465281e-05
1812	4.67941310864095e-06
1813	0.000114819390202662
1814	0.00480157318336734
1815	7.00731953825718e-05
1816	0.000429836926709239
1817	0.00128915075521376
1818	1.83634527646888e-06
1819	8.67695308634504e-05
1820	0.00200650609321784
1821	3.58416782379511e-05
1822	2.41616774355573e-06
1823	1.08761339980775e-05
1824	4.05130274533167e-06
1825	4.21076214487152e-07
1826	1.84248436151315e-06
1827	7.04588085472166e-06
1828	2.84859622899556e-07
1829	8.88008843181125e-08
1830	1.70503810377387e-06
1831	5.56623631015105e-12
1832	4.73073571974968e-14
1833	9.99173593997416e-14
1834	3.44129352035127e-16
1835	1.66775910941059e-16
1836	2.35944521933531e-16
1837	1.15631664775037e-11
1838	1.94726872406771e-11
1839	1.72926507037724e-10
1840	8.21308716623916e-07
1841	4.25193914315023e-06
1842	3.23105429096664e-07
1843	0.00704509043103945
1844	0.000183438837087082
1845	5.82730170428846e-05
1846	0.0117518565459052
1847	0.0345498403273948
1848	0.015657780262905
1849	0.201346469404082
1850	0.452264924149817
1851	0.0398197481718982
1852	0.99
1853	0.190789916376489
1854	0.99
1855	0.99
1856	0.99
1857	0.99
1858	0.99
1859	0.675057010832093
1860	0.99
1861	0.429091547314541
1862	0.99
1863	0.946195114486291
1864	0.460952063146609
1865	0.99
1866	0.200141343965431
1867	0.0012707827577511
1868	0.0452454729465294
1869	0.00701059715551803
1870	0.00144174352284085
1871	0.0746042079469905
1872	0.159583647065446
1873	0.0942542293006464
1874	0.99
1875	0.335768242989009
1876	0.275473248892328
1877	0.99
1878	0.189634516183297
1879	0.99
1880	0.99
1881	0.227750772678854
1882	0.99
1883	0.99
1884	0.99
1885	0.99
1886	0.99
1887	0.99
1888	0.99
1889	0.99
1890	0.780454750522053
1891	0.99
1892	0.411686341159675
1893	0.99
1894	0.189609522840317
1895	0.202157881867008
1896	0.612241216565702
1897	0.50337404388415
1898	0.32907408538545
1899	0.0798165124676838
1900	0.796193031349273
1901	0.99
1902	0.0810123999318427
1903	0.133172760870838
1904	0.99
1905	0.219750987187079
1906	0.0306180520260072
1907	0.99
1908	0.0810625843618109
1909	0.035248936377369
1910	0.99
1911	0.000726429981762392
1912	0.0217478823458249
1913	0.0668750033616591
1914	0.490199825226867
1915	0.0124477804669649
1916	0.661515819086685
1917	0.15096172834906
1918	0.044950235656562
1919	0.99
1920	0.185291399094979
1921	0.215772952192549
1922	0.99
1923	0.390573999520263
1924	0.262839979885997
1925	0.99
1926	0.799294043763008
1927	0.99
1928	0.99
1929	0.335304138172193
1930	0.99
1931	0.99
1932	0.99
1933	0.99
1934	0.99
1935	0.99
1936	0.99
1937	0.99
1938	0.99
1939	0.99
1940	0.846266304904267
1941	0.99
1942	0.99
1943	0.00171163239792237
1944	0.932082157813577
1945	0.99
1946	0.417770449464403
1947	0.99
1948	0.99
1949	0.0661591170580615
1950	0.99
1951	0.99
1952	0.99
1953	0.919083146507404
1954	0.99
1955	0.867205604857684
1956	0.223403047252776
1957	0.306758904716181
1958	0.99
1959	0.99
1960	0.48266929431037
1961	0.99
1962	0.744454905146616
1963	0.028742001699479
1964	0.99
1965	0.99
1966	0.0239446948933034
1967	0.99
1968	0.99
1969	0.0441984793120669
1970	0.99
1971	0.167643592899302
1972	0.0141151324742804
1973	0.369031317451221
1974	0.99
1975	0.0267414767540495
1976	0.49174689275275
1977	0.99
1978	0.00434226457225554
1979	0.688425870081504
1980	0.125265627806901
1981	0.99
1982	0.99
1983	0.99
1984	0.99
1985	0.99
1986	0.860748154677989
1987	0.99
1988	0.99
1989	0.99
1990	0.280702116705293
1991	0.99
1992	0.539134200570455
1993	0.348097650034365
1994	0.99
1995	0.197772447101406
1996	0.422737529145524
1997	0.15910744293088
1998	0.99
1999	0.249050638225792
2000	0.0218637510257409
2001	0.99
2002	0.0140289840391572
2003	0.0130917165665026
2004	0.99
2005	0.0457768756883677
2006	0.165958386808338
2007	0.99
2008	0.99
2009	0.99
2010	0.99
2011	0.444849708647519
2012	0.99
2013	0.99
2014	0.99
2015	0.99
2016	0.99
2017	0.69942876826041
2018	0.829008822163298
2019	0.99
2020	0.99
2021	0.99
2022	0.99
2023	0.99
2024	0.99
2025	0.99
2026	0.131231514862065
2027	0.0429705679067524
2028	0.830631734961676
2029	0.00966821584342245
2030	0.0137879452791889
2031	0.0165438854711341
2032	0.000449236610960302
2033	0.0228483677324926
2034	0.0608078116909591
2035	0.0858414034593684
2036	0.00096576922531587
2037	0.150097620475735
2038	0.0247975516143267
2039	0.0171598654184708
2040	0.99
2041	0.0834517009487162
2042	0.99
2043	0.99
2044	0.99
2045	0.99
2046	0.99
2047	0.46356849191571
2048	0.99
2049	0.99
2050	0.0427107007423818
2051	0.419104376515113
2052	0.99
2053	0.00278940135355557
2054	0.99
2055	0.278177624249106
2056	0.0181350205185494
2057	0.279350213637743
2058	0.537649313768369
2059	0.99
2060	0.99
2061	0.99
2062	0.99
2063	0.0340318471893267
2064	0.0641044102857507
2065	0.432889791477662
2066	0.325768483586072
2067	0.0715999783092866
2068	0.853802852344944
2069	0.106174801781548
2070	0.99
2071	0.178349870106966
2072	0.00123560634220475
2073	0.99
2074	0.0563567258610357
2075	0.0573678431806059
2076	0.99
2077	0.152241660848602
2078	0.17072445076294
2079	0.99
2080	0.465208414004348
2081	0.99
2082	0.99
2083	0.99
2084	0.99
2085	0.99
2086	0.0979908511005751
2087	0.154788814614494
2088	0.99
2089	0.0700296122384239
2090	0.063463634231568
2091	0.317742364864143
2092	0.0129335332419671
2093	0.125334333908198
2094	0.18174163623878
2095	0.100085067320111
2096	0.99
2097	0.919514069829318
2098	0.0633972107329401
2099	0.191055850205583
2100	0.99
2101	0.000134641439943511
2102	0.000527683324244078
2103	0.0102460468341967
2104	1.69019086920489e-09
2105	4.17828172152395e-09
2106	1.94215223578726e-07
2107	7.65665191015109e-08
2108	2.7819038985958e-07
2109	7.37589648915079e-06
2110	9.05078406486234e-07
2111	3.89803799568424e-06
2112	6.27950868295325e-06
2113	1.7853204168923e-06
2114	2.15129820258006e-06
2115	2.79065584635287e-06
2116	7.12687033118521e-05
2117	0.000257768689502438
2118	0.00386420290030804
2119	0.000566051615301068
2120	3.9788384687126e-06
2121	0.000148404149361919
2122	0.000404400066820576
2123	8.60198470411721e-10
2124	7.91717016423883e-07
2125	1.45912888742546e-05
2126	4.15917742521352e-07
2127	2.23340907098768e-06
2128	1.06346824003622e-06
2129	4.7234635815772e-08
2130	1.00616394478828e-07
2131	9.98653544947539e-12
2132	4.51233090519791e-13
2133	1.41140681676554e-12
2134	1.80755247108148e-14
2135	1.21812695471079e-16
2136	7.8911555496434e-17
2137	1.30619840148895e-09
2138	1.76494960501021e-11
2139	2.19273124254866e-12
2140	2.39627676600941e-06
2141	3.6949065900775e-07
2142	6.27912495605196e-07
2143	7.78956430897328e-05
2144	4.00733865865781e-05
2145	0.000640744102234665
2146	0.0257624120643823
2147	0.0027612967797624
2148	0.0849961320061367
2149	0.222048076371681
2150	0.0202631031753952
2151	0.444721483303001
2152	0.99
2153	0.99
2154	0.99
2155	0.99
2156	0.99
2157	0.22309266186388
2158	0.99
2159	0.99
2160	0.99
2161	0.99
2162	0.99
2163	0.243470308081017
2164	0.99
2165	0.99
2166	0.99
2167	0.0481048184791389
2168	0.510346091814563
2169	0.197462114020064
2170	0.10761469899852
2171	0.99
2172	0.99
2173	0.0458429740917772
2174	0.99
2175	0.99
2176	0.939075613743626
2177	0.99
2178	0.99
2179	0.630994771696507
2180	0.99
2181	0.99
2182	0.99
2183	0.99
2184	0.99
2185	0.99
2186	0.99
2187	0.99
2188	0.99
2189	0.341337076363011
2190	0.99
2191	0.99
2192	0.99
2193	0.99
2194	0.99
2195	0.99
2196	0.99
2197	0.99
2198	0.99
2199	0.99
2200	0.690864293124564
2201	0.970948082554345
2202	0.99
2203	0.99
2204	0.42333887402196
2205	0.99
2206	0.433382243094877
2207	0.99
2208	0.832063692168588
2209	0.941354434117292
2210	0.99
2211	0.538249178029579
2212	0.372972133324887
2213	0.258644677345649
2214	0.99
2215	0.384884477696014
2216	0.99
2217	0.34358065666799
2218	0.99
2219	0.457456303419702
2220	0.99
2221	0.99
2222	0.342270831527714
2223	0.99
2224	0.244005307295527
2225	0.601007147281891
2226	0.99
2227	0.698698235836818
2228	0.99
2229	0.99
2230	0.282702671993831
2231	0.99
2232	0.99
2233	0.99
2234	0.99
2235	0.99
2236	0.99
2237	0.99
2238	0.99
2239	0.011841609457023
2240	0.99
2241	0.366013065847191
2242	0.0211264594463341
2243	0.99
2244	0.334735922677469
2245	0.0307549994527984
2246	0.99
2247	0.225307379319763
2248	0.99
2249	0.99
2250	0.337413497166336
2251	0.99
2252	0.99
2253	0.0153495585298926
2254	0.887421364885
2255	0.99
2256	0.0661100738786974
2257	0.99
2258	0.447112379804134
2259	0.0571945133140166
2260	0.99
2261	0.00328561756310583
2262	0.0901413601807749
2263	0.99
2264	0.0222675984113611
2265	0.0568120408039477
2266	0.99
2267	0.00243282125141268
2268	0.0269024540346699
2269	0.480716380975139
2270	0.0136518806732611
2271	0.0734915469497071
2272	0.99
2273	0.508744845353823
2274	0.0457834594943628
2275	0.99
2276	0.99
2277	0.0673236482824224
2278	0.0510645331341556
2279	0.99
2280	0.136551025712892
2281	0.99
2282	0.99
2283	0.99
2284	0.99
2285	0.99
2286	0.99
2287	0.99
2288	0.99
2289	0.99
2290	0.99
2291	0.99
2292	0.99
2293	0.99
2294	0.336617062487259
2295	0.99
2296	0.275508589631775
2297	0.99
2298	0.99
2299	0.696965725492369
2300	0.99
2301	0.99
2302	0.99
2303	0.641928952658852
2304	0.99
2305	0.910092644963062
2306	0.99
2307	0.99
2308	0.99
2309	0.99
2310	0.99
2311	0.99
2312	0.99
2313	0.351207591141962
2314	0.99
2315	0.99
2316	0.99
2317	0.0387674732788344
2318	0.99
2319	0.648782497154729
2320	0.99
2321	0.99
2322	0.99
2323	0.584964482130336
2324	0.99
2325	0.99
2326	0.441190845265712
2327	0.32534455558525
2328	0.99
2329	0.160656062002406
2330	0.189155873787553
2331	0.609013867986155
2332	0.139063045703158
2333	0.99
2334	0.99
2335	0.141139598135488
2336	0.816190906182832
2337	0.671032146714008
2338	0.99
2339	0.99
2340	0.99
2341	0.99
2342	0.99
2343	0.99
2344	0.429671117003203
2345	0.99
2346	0.99
2347	0.290901644747768
2348	0.820096017684779
2349	0.776632535681371
2350	0.362078298848579
2351	0.99
2352	0.850986450312352
2353	0.380722346183268
2354	0.99
2355	0.99
2356	0.99
2357	0.99
2358	0.99
2359	0.99
2360	0.99
2361	0.99
2362	0.0489465113164526
2363	0.99
2364	0.99
2365	0.873321005244026
2366	0.99
2367	0.99
2368	0.0288209463283531
2369	0.99
2370	0.99
2371	0.00793516183297552
2372	0.99
2373	0.99
2374	0.0214747602240251
2375	0.99
2376	0.99
2377	0.118251514429353
2378	0.99
2379	0.99
2380	0.99
2381	0.188865938947131
2382	0.99
2383	0.99
2384	0.99
2385	0.99
2386	0.684934852127888
2387	0.85201313460243
2388	0.99
2389	0.288932294619335
2390	0.383614456652596
2391	0.99
2392	0.46589471552432
2393	0.99
2394	0.352076864617645
2395	0.99
2396	0.695898539374872
2397	0.99
2398	0.99
2399	0.99
2400	0.99
2401	0.00203634453824317
2402	0.000597330995543526
2403	0.00034921913333569
2404	5.22464164551851e-08
2405	6.67619260316192e-08
2406	5.24506540826444e-07
2407	2.27616494019249e-07
2408	3.26596428134154e-05
2409	4.99396218139141e-06
2410	4.27619628145104e-06
2411	9.41539783955202e-05
2412	1.69983929170477e-05
2413	9.62297349059675e-05
2414	0.0031613547535753
2415	1.10959861814928e-05
2416	0.000861685738081197
2417	0.00530345915788437
2418	7.94922551461616e-05
2419	0.000600465447620275
2420	0.000388426642403
2421	0.00025818267999712
2422	2.95271142333474e-05
2423	1.74726413126337e-05
2424	2.0287476390996e-05
2425	1.15353523000994e-06
2426	7.91014357687243e-07
2427	1.10335049102544e-05
2428	6.22850573693551e-07
2429	4.18924395272199e-07
2430	9.07921637010296e-08
2431	2.14708598804605e-13
2432	1.27238598825925e-11
2433	2.0082930242475e-11
2434	1.05885989945939e-16
2435	6.25354648645641e-16
2436	2.33809077589427e-16
2437	1.10856197135524e-12
2438	6.07457832808055e-11
2439	3.38634652049254e-10
2440	9.33815998853968e-09
2441	4.22141922946572e-07
2442	4.42063241901853e-06
2443	0.000130054348995155
2444	0.00105053684465043
2445	0.000511446103498902
2446	8.3492842736444e-05
2447	0.00228628685547718
2448	0.0350942287063303
2449	0.00376023845996475
2450	0.0306362771260905
2451	0.0296620502370746
2452	0.277707264111181
2453	0.99
2454	0.99
2455	0.99
2456	0.99
2457	0.99
2458	0.99
2459	0.99
2460	0.904399868260023
2461	0.99
2462	0.99
2463	0.352289285790554
2464	0.547570570923619
2465	0.720755060721599
2466	0.167009924434366
2467	0.088036590443935
2468	0.561634164451418
2469	0.0725019036272258
2470	0.229589851225626
2471	0.363942002709711
2472	0.186134655404433
2473	0.00364788867414442
2474	0.99
2475	0.331712119693253
2476	0.00847150937169453
2477	0.99
2478	0.336770484623356
2479	0.00089840138335508
2480	0.99
2481	0.99
2482	0.99
2483	0.99
2484	0.99
2485	0.99
2486	0.545068031620078
2487	0.99
2488	0.687529606645147
2489	0.514538678798509
2490	0.164887811953425
2491	0.68373539063983
2492	0.99
2493	0.99
2494	0.0621566643128173
2495	0.119404590736339
2496	0.957305298708328
2497	0.0369952320350914
2498	0.99
2499	0.35929192083954
2500	0.0178202600938253
2501	0.0301792819790847
2502	0.0213325743553614
2503	0.00611218915097267
2504	0.99
2505	0.0295716958467764
2506	0.038705371931988
2507	0.231469184143738
2508	0.00942034751678085
2509	0.127892231948911
2510	0.417555030295133
2511	0.00694551498823613
2512	0.0250529880890285
2513	0.509806451980367
2514	0.0313877373996361
2515	0.210639019515179
2516	0.0283097214419589
2517	0.00138158231591888
2518	0.708245796146289
2519	0.147055220483485
2520	0.188855441600854
2521	0.99
2522	0.442704639967392
